ARTNR;KATNR;BEZ;LIEFERANT;EINHEIT;LIEFERANT1;EK1;KATNR1;LIEFERANT2;EK2;KATNR2;VGL_ARTNR;EK;VK;VK_2;VK1;VK2;VK3;VK4;VK1M;VK2M;VK3M;VK4M;ST1;ST2;ST3;ST4;BESTAND;AMIN;AMAX;GRUPPE;ANGEBOT;PROV;EAN;VK_DAT;EINGANG;VON;BIS;RA;RAM;ANGWIED;SL;LF;VE;PFAND;MIT_PR;BEM;AUS_PLATZ;MWST_VK;MWST_MN;INV_BESTAN;INV_MUST;BILD;ZIGARETTE;DATENBLATT;KAFFEE;H_HOUR1;H_HOUR2;H_HOUR1M;H_HOUR2M;MWST_EK;KATEGOR;MY_ARTNR;NOTVISIBLE;HERSTELLER;HERST_NR;SERNR;SAISON;FARBE;GROSSE;LANGE;GEWICHT;WEBSHOP;VK_INFO;INV_START;INV_ZAHLEN;INV_ENDE;PROV_SATZ;RESERVIERT;FRENCHSATZ;UVP;INTERNNR;BEARBGEB;VK_D_VON;VK_D_BIS;BRAUCH_ET;U_RAB;VON_FIL;AQUER;ISNEGATIV;GEBRAUCHT;TEILBAR;LAGERPLATZ;QRCODE;EAN1;EAN2;PV_EINHEIT;PV_INHALT;WAGDIVISOR;AUTOBESTEL;REALWARE;MHD;STAFF_TEXT;GRUPPE2;
4485;LV-BIB-84;Baby Lätzchen, Silikon, abwaschbar, blue sky;302;1;0;0;;0;0;;;5,55;13,5;11,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;25.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;8;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380156;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4486;1000552;Kinder Kofferset, 2 tlg., mint;294;1;0;0;;0;0;;;11,7;28,5;23,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380157;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4487;1000551;Kinder Kofferset, 2 tlg., braun;294;1;0;0;;0;0;;;11,7;26,5;22,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380158;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4488;1000550;Kinder Kofferset, 2ltg., blau;294;1;0;0;;0;0;;;11,7;26,5;22,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380159;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4489;1000753;Kinder Chesterfield Sofa, beige;294;1;0;0;;0;0;;;111,5;275;231,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380160;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4490;1000732;Kinder Chesterfield Sofa, rot;294;1;0;0;;0;0;;;111,5;275;231,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380161;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4491;1000826;Kinder Sitztruhe, apricot;294;1;0;0;;0;0;;;40,6;98,5;82,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380162;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4492;1000810;Kinder Sitztruhe, grau;294;1;0;0;;0;0;;;40,6;98,5;82,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380163;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4493;1000649;"Regal mit Hakenleiste, Star"" türkis""";294;1;0;0;;0;0;;;11,7;29,5;24,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380164;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4494;1000652;"Regal mit Hakenleiste, Star"" mango""";294;1;0;0;;0;0;;;11,7;29,5;24,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380165;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4495;1000651;"Regal mit Hakenleiste, Star"" lila""";294;1;0;0;;0;0;;;11,7;29,5;24,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380166;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4496;1000622;Kinder Schrank, gelb;294;1;0;0;;0;0;;;76,5;198;166,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380167;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4497;1000618;Kinder Schrank, grün;294;1;0;0;;0;0;;;76,5;198;166,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380168;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4498;10000279;Kinder Lauflernwagen, blau/grau;294;1;0;0;;0;0;;;26,5;64,5;54,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380169;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4499;10000280;Kinder Lauflernwagen, apricot;294;1;0;0;;0;0;;;26,5;64,5;54,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380170;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4500;10000417;Schmusetuch Dino Leinen 24x26 cm blau;294;1;0;0;;0;0;;;11,55;28,5;23,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380171;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4501;1000418;Schmusetuch Dino Leinen 24x26 cm rosa;294;1;0;0;;0;0;;;11,55;28,5;23,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380172;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4502;1000419;Schmusetuch Dino Leinen 24x26 cm natur;294;1;0;0;;0;0;;;11,55;28,5;23,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380173;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4503;1000779;Muslindecken 3er-Set blau;294;1;0;0;;0;0;;;9,5;23,5;19,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380174;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4504;1000781;Muslindecken 3er-Set rosa;294;1;0;0;;0;0;;;9,5;23,5;19,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380175;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4505;6001401-s;Naturalsophy Wickeltasche, Shopper- oder Strandtasche, schwarz, 60x40x30cm;294;1;0;0;;0;0;;;12,6;34,5;28,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380176;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4506;6001401-g;Naturalsophy Wickeltasche, Shopper- oder Strandtasche, gold, 60x40x30cm;294;1;0;0;;0;0;;;12,6;34,5;28,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380177;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4507;88-12502-150;Holzspiellzeug MEMO;294;1;0;0;;0;0;;;8,1;19,8;16,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;5,71E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380178;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4508;88-12514-150;Holzspiellzeug Bilderlotto;294;1;0;0;;0;0;;;8,1;19,8;16,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;5,71E+12;27.05.2024;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380179;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4509;88-17222-100;"Holzspiellzeug Puzzle EIS""""";294;1;0;0;;0;0;;;8,1;19,8;16,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;3;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380180;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4510;88-19379-100;"Holzspiellzeug Puzzle LKW""""";294;1;0;0;;0;0;;;8,1;19,8;16,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;3;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380181;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4511;88-12312-150;"Holzspiellzeug Puzzle Regenbogen""""";294;1;0;0;;0;0;;;14,95;36,5;30,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;3;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380182;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4512;88-10311-150;Holzspiellzeug Sortierbox;294;1;0;0;;0;0;;;14,95;36,5;30,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;3;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380183;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4513;1000883;Kid's Hub Gartenschürze mit Untensilien;294;1;0;0;;0;0;;;15,6;38,5;31,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380184;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4514;1000756;Mosaic Spielbox, Puzzle;294;1;0;0;;0;0;;;11,7;28,5;23,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;7,34E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;3;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380185;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4515;4003400;"Holz Rutsche Auto mit Lieferkorb Orchard""""";294;1;0;0;;0;0;;;78,2;195;163,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380186;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4516;4005100;"Kinder Lauflernwage Orchard""""";294;1;0;0;;0;0;;;57,9;145;121,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380187;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4517;88-14102-150;Spielzeug Lebensmittelset in Holzkiste;294;1;0;0;;0;0;;;12,3;29,5;24,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380188;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4518;88-10725-120;Spielturm Holz, mit Rutsche;294;1;0;0;;0;0;;;193;475;399,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380189;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4519;70225100184NA;"Babynestchen, tragbar mineral green""""";294;1;0;0;;0;0;;;47,6;115;96,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380190;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4520;70225102151NA;"Babynestchen, tragbar, blushing pink""""";294;1;0;0;;0;0;;;47,6;115;96,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380191;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4521;70225102151NA;Tipi Spielzelt, grau, mit Tragetasche;294;1;0;0;;0;0;;;53,2;125;105,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380192;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4522;1000704;Spielteppich, rund, passend für Zelt;294;1;0;0;;0;0;;;19,5;46,5;39,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380193;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4523;1000647;Brettspiel Set;294;1;0;0;;0;0;;;9,5;24,5;20,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380194;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4524;Elodie;Kinder Rucksack, mit Sitzkissen und Brustgurt;294;1;0;0;;0;0;;;29;68,5;57,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380195;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4525;1000283;"Spiel Vier in einer Reihe""""";294;1;0;0;;0;0;;;7,8;19,8;16,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380196;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4526;1000276;Holzspielzeug Gemüsekiste, gemischt;294;1;0;0;;0;0;;;9,5;24,5;20,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380197;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4527;1000275;Holzspielzeug Obstkiste, gemischt;294;1;0;0;;0;0;;;9,5;24,5;20,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380198;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
4528;70660142497NA;"Kapuzenhandtuch Autumn Rose""""";294;1;0;0;;0;0;;;15,96;38,5;32,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;8,38E+12;  .  .    ;27.05.2024;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;380199;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
